"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89818";"NOVA BRASILÂNDIA";34;7;"Deputado Estadual";3671;11;12;0;23;2785;0;886;"N";2785;2681;2607;2385;222;222;0;0;0;0;74;74;0;48;56;48;8;0;"15:44:15";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91294";"POCONÉ";4;7;"Deputado Estadual";23996;78;17;0;95;18302;0;5694;"N";18302;17369;17262;16036;1226;1226;0;0;0;0;107;107;0;582;351;327;24;0;"15:44:16";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91995";"SÃO JOSÉ DO RIO CLARO";29;7;"Deputado Estadual";11556;39;0;0;39;8503;0;3053;"N";8503;7978;7975;7503;472;472;0;0;0;0;3;3;0;349;176;172;4;0;"15:43:53";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90590";"CHAPADA DOS GUIMARÃES";34;6;"Deputado Federal";16715;53;11;0;64;12835;0;3880;"N";12835;12224;12222;11766;456;456;0;2;2;0;0;0;0;360;251;250;1;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90263";"APIACÁS";50;3;"Governador";5707;21;0;0;21;4262;0;1445;"N";4262;3879;3879;3879;0;0;0;0;0;0;0;0;0;109;274;274;0;0;"19:20:40";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91294";"POCONÉ";4;3;"Governador";23996;78;17;0;95;18302;0;5694;"N";18302;15757;15757;15757;0;0;0;0;0;0;0;0;0;709;1836;1836;0;0;"19:57:51";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90565";"JANGADA";3;3;"Governador";6936;24;3;0;27;5584;0;1352;"N";5584;5023;5023;5023;0;0;0;0;0;0;0;0;0;121;440;440;0;0;"19:46:59";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91979";"SANTA TEREZINHA";16;7;"Deputado Estadual";4956;22;0;0;22;3512;0;1444;"N";3512;3414;3414;3173;241;241;0;0;0;0;0;0;0;47;51;48;3;0;"15:44:09";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90107";"SANTA CARMEM";36;3;"Governador";3699;12;0;0;12;2881;0;818;"N";2881;2544;2544;2544;0;0;0;0;0;0;0;0;0;130;207;207;0;0;"19:59:46";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98973";"VERA";36;5;"Senador";7152;22;0;0;22;5307;0;1845;"N";5307;3977;3977;3977;0;0;0;0;0;0;0;0;0;371;959;406;553;0;"19:44:23";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91910";"ÁGUA BOA";30;6;"Deputado Federal";19572;73;2;0;75;14308;0;5264;"N";14308;13727;13726;13315;411;411;0;1;1;0;0;0;0;377;204;204;0;0;"15:44:06";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91812";"PEDRA PRETA";45;6;"Deputado Federal";14217;42;2;0;44;10694;0;3523;"N";10694;9414;9414;8893;521;521;0;0;0;0;0;0;0;775;505;504;1;0;"15:44:16";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89893";"ARAPUTANGA";41;7;"Deputado Estadual";12027;33;6;0;39;8743;0;3284;"N";8743;8240;8238;7767;471;471;0;0;0;0;2;2;0;293;210;206;4;0;"15:44:27";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98736";"NOVA OLÍMPIA";19;6;"Deputado Federal";12507;44;1;0;45;9399;0;3108;"N";9399;8262;8260;7813;447;447;0;2;2;0;0;0;0;699;438;437;1;0;"15:44:08";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90050";"ALTO ARAGUAIA";8;6;"Deputado Federal";12251;45;0;0;45;8979;0;3272;"N";8979;8239;8238;7837;401;401;0;1;1;0;0;0;0;417;323;323;0;0;"15:44:10";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91022";"VALE DE SÃO DOMINGOS";25;7;"Deputado Estadual";2653;10;1;0;11;1940;0;713;"N";1940;1881;1880;1753;127;127;0;0;0;0;1;1;0;39;20;20;0;0;"15:44:03";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98337";"DENISE";13;6;"Deputado Federal";5629;17;4;0;21;4512;0;1117;"N";4512;4207;4206;4031;175;175;0;1;1;0;0;0;0;197;108;107;1;0;"15:44:03";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91170";"NOBRES";3;3;"Governador";11637;39;8;0;47;9155;0;2482;"N";9155;8096;8096;8096;0;0;0;0;0;0;0;0;0;321;738;738;0;0;"19:45:32";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90484";"CAMPO NOVO DO PARECIS";60;3;"Governador";26832;73;0;0;73;19949;0;6883;"N";19949;16739;16739;16739;0;0;0;0;0;0;0;0;0;1553;1657;1657;0;0;"20:20:47";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91103";"ITANHANGÁ";21;3;"Governador";5145;17;1;0;18;3847;0;1298;"N";3847;3419;3419;3419;0;0;0;0;0;0;0;0;0;169;259;259;0;0;"20:29:18";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91774";"MIRASSOL D OESTE";18;3;"Governador";19824;64;8;0;72;14706;0;5118;"N";14706;12295;12295;12295;0;0;0;0;0;0;0;0;0;928;1483;1483;0;0;"19:39:57";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90441";"RIBEIRÃOZINHO";9;7;"Deputado Estadual";2104;6;0;0;6;1674;0;430;"N";1674;1625;1625;1535;90;90;0;0;0;0;0;0;0;24;25;25;0;0;"15:44:19";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89834";"PARANATINGA";57;3;"Governador";15656;51;3;0;54;11203;0;4453;"N";11203;9747;9747;9747;0;0;0;0;0;0;0;0;0;494;962;962;0;0;"19:44:24";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98957";"TERRA NOVA DO NORTE";33;3;"Governador";8646;34;13;0;47;6321;0;2325;"N";6321;5592;5592;5592;0;0;0;0;0;0;0;0;0;272;457;457;0;0;"20:26:30";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89800";"CURVELÂNDIA";18;6;"Deputado Federal";4336;16;0;0;16;3396;0;940;"N";3396;3233;3232;3141;91;91;0;1;1;0;0;0;0;84;79;79;0;0;"15:44:04";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91553";"SANTO ANTÔNIO DO LEVERGER";38;7;"Deputado Estadual";16267;53;23;0;76;13147;0;3120;"N";13147;12540;12517;11749;768;768;0;2;2;0;21;21;0;388;219;195;24;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90328";"SANTO AFONSO";17;6;"Deputado Federal";2278;7;5;0;12;1743;0;535;"N";1743;1700;1700;1624;76;76;0;0;0;0;0;0;0;25;18;18;0;0;"15:44:15";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98310";"JUÍNA";35;7;"Deputado Estadual";33368;106;17;0;123;23950;0;9418;"N";23950;22368;22355;21139;1216;1216;0;2;2;0;11;11;0;1083;499;493;6;0;"15:44:19";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91839";"SÃO FÉLIX DO ARAGUAIA";15;7;"Deputado Estadual";7647;29;6;0;35;5177;0;2470;"N";5177;4997;4995;4649;346;346;0;0;0;0;2;2;0;91;89;74;15;0;"15:44:27";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98671";"COCALINHO";30;6;"Deputado Federal";4815;16;4;0;20;3231;0;1584;"N";3231;3127;3127;2985;142;142;0;0;0;0;0;0;0;62;42;41;1;0;"15:44:16";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91219";"NOSSA SENHORA DO LIVRAMENTO";20;6;"Deputado Federal";12133;54;2;0;56;9883;0;2250;"N";9883;9474;9474;9069;405;405;0;0;0;0;0;0;0;236;173;171;2;0;"15:44:15";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90123";"NOVA MARINGÁ";29;6;"Deputado Federal";4273;14;0;0;14;3032;0;1241;"N";3032;2904;2903;2805;98;98;0;1;1;0;0;0;0;71;57;57;0;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90085";"CANABRAVA DO NORTE";28;7;"Deputado Estadual";3692;12;0;0;12;2598;0;1094;"N";2598;2513;2513;2349;164;164;0;0;0;0;0;0;0;48;37;30;7;0;"15:44:07";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90662";"RIBEIRÃO CASCALHEIRA";31;6;"Deputado Federal";7293;26;1;0;27;5150;0;2143;"N";5150;4951;4950;4763;187;187;0;1;1;0;0;0;0;114;85;83;2;0;"15:44:08";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90166";"NOVA MARILÂNDIA";17;6;"Deputado Federal";2688;9;1;0;10;2046;0;642;"N";2046;1908;1907;1827;80;80;0;1;1;0;0;0;0;84;54;54;0;0;"15:44:19";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90808";"NOVO MUNDO";44;7;"Deputado Estadual";5271;16;0;0;16;3879;0;1392;"N";3879;3651;3651;3430;221;221;0;0;0;0;0;0;0;165;63;58;5;0;"15:44:30";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91677";"VÁRZEA GRANDE";49;3;"Governador";93501;290;23;0;313;77088;0;16413;"N";77088;65441;65441;65441;0;0;0;0;0;0;0;0;0;4657;6990;6990;0;0;"20:23:06";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91332";"PONTE BRANCA";8;6;"Deputado Federal";1918;9;0;0;9;1458;0;460;"N";1458;1394;1393;1320;73;73;0;1;1;0;0;0;0;31;33;32;1;0;"15:44:05";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91103";"ITANHANGÁ";21;5;"Senador";5145;17;1;0;18;3847;0;1298;"N";3847;3158;3158;3158;0;0;0;0;0;0;0;0;0;199;490;183;307;0;"20:29:18";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98612";"ALTO TAQUARI";8;3;"Governador";7395;24;0;0;24;5461;0;1934;"N";5461;4489;4489;4489;0;0;0;0;0;0;0;0;0;415;557;557;0;0;"18:48:51";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91898";"JUSCIMEIRA";14;6;"Deputado Federal";9267;32;2;0;34;6925;0;2342;"N";6925;6479;6478;6176;302;302;0;1;1;0;0;0;0;248;198;198;0;0;"15:44:09";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90700";"PONTAL DO ARAGUAIA";9;6;"Deputado Federal";4942;17;0;0;17;3804;0;1138;"N";3804;3581;3580;3445;135;135;0;1;1;0;0;0;0;151;72;72;0;0;"15:44:38";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91979";"SANTA TEREZINHA";16;3;"Governador";4956;22;0;0;22;3512;0;1444;"N";3512;3103;3103;3103;0;0;0;0;0;0;0;0;0;65;344;344;0;0;"20:24:17";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90549";"CASTANHEIRA";35;5;"Senador";5724;17;10;0;27;4268;0;1456;"N";4268;2908;2908;2908;0;0;0;0;0;0;0;0;0;241;1119;333;786;0;"19:59:45";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90808";"NOVO MUNDO";44;5;"Senador";5271;16;0;0;16;3879;0;1392;"N";3879;2801;2801;2801;0;0;0;0;0;0;0;0;0;202;876;230;646;0;"19:15:10";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90026";"SÃO JOSÉ DO POVO";2;3;"Governador";2770;10;1;0;11;2114;0;656;"N";2114;1761;1761;1761;0;0;0;0;0;0;0;0;0;108;245;245;0;0;"19:03:28";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98817";"PEIXOTO DE AZEVEDO";33;6;"Deputado Federal";22862;77;7;0;84;16816;0;6046;"N";16816;15500;15499;14726;773;773;0;1;1;0;0;0;0;860;456;453;3;0;"15:44:17";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90727";"SAPEZAL";42;3;"Governador";19042;48;0;0;48;13268;0;5774;"N";13268;11227;11227;11227;0;0;0;0;0;0;0;0;0;972;1069;1069;0;0;"19:51:13";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90280";"CONFRESA";28;3;"Governador";22053;64;6;0;70;16157;0;5896;"N";16157;14143;14143;14143;0;0;0;0;0;0;0;0;0;759;1255;1255;0;0;"20:08:26";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90050";"ALTO ARAGUAIA";8;5;"Senador";12251;45;0;0;45;8979;0;3272;"N";8979;5713;5713;5713;0;0;0;0;0;0;0;0;0;672;2594;871;1723;0;"19:24:22";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90697";"DIAMANTINO";7;3;"Governador";16347;54;21;0;75;12446;0;3901;"N";12446;10691;10691;10691;0;0;0;0;0;0;0;0;0;739;1016;1016;0;0;"20:20:52";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";51;3;"Governador";114050;330;0;0;330;95627;0;18423;"N";95627;83003;83003;83003;0;0;0;0;0;0;0;0;0;4318;8306;8306;0;0;"20:26:24";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90468";"BRASNORTE";56;5;"Senador";11821;38;4;0;42;8354;0;3467;"N";8354;6353;6353;6353;0;0;0;0;0;0;0;0;0;433;1568;531;1037;0;"19:45:35";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";51;5;"Senador";114050;330;0;0;330;95627;0;18423;"N";95627;60331;60331;60331;0;0;0;0;0;0;0;0;0;8714;26582;9041;17541;0;"20:26:24";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90425";"COTRIGUAÇU";48;6;"Deputado Federal";8506;30;11;0;41;6199;0;2307;"N";6199;5755;5755;5537;218;218;0;0;0;0;0;0;0;258;186;185;1;0;"15:44:06";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90832";"GUIRATINGA";2;6;"Deputado Federal";8376;27;11;0;38;6421;0;1955;"N";6421;6056;6047;5789;258;258;0;9;9;0;0;0;0;192;173;173;0;0;"15:44:15";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90905";"BOM JESUS DO ARAGUAIA";53;5;"Senador";5011;17;1;0;18;3480;0;1531;"N";3480;1746;1746;1746;0;0;0;0;0;0;0;0;0;81;1653;195;1458;0;"18:36:41";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90689";"TAPURAH";21;3;"Governador";9016;26;0;0;26;6630;0;2386;"N";6630;5747;5747;5747;0;0;0;0;0;0;0;0;0;363;520;520;0;0;"19:32:35";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90522";"CLÁUDIA";32;3;"Governador";8153;28;1;0;29;6293;0;1860;"N";6293;5540;5540;5540;0;0;0;0;0;0;0;0;0;247;506;506;0;0;"19:34:55";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90425";"COTRIGUAÇU";48;5;"Senador";8506;30;11;0;41;6199;0;2307;"N";6199;4345;4345;4345;0;0;0;0;0;0;0;0;0;292;1562;449;1113;0;"20:23:08";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90026";"SÃO JOSÉ DO POVO";2;6;"Deputado Federal";2770;10;1;0;11;2114;0;656;"N";2114;1951;1951;1878;73;73;0;0;0;0;0;0;0;87;76;76;0;0;"15:44:22";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90980";"SANTA CRUZ DO XINGU";16;6;"Deputado Federal";1872;6;0;0;6;1320;0;552;"N";1320;1247;1246;1190;56;56;0;1;1;0;0;0;0;48;25;25;0;0;"15:44:24";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90328";"SANTO AFONSO";17;7;"Deputado Estadual";2278;7;5;0;12;1743;0;535;"N";1743;1708;1708;1622;86;86;0;0;0;0;0;0;0;20;15;15;0;0;"15:44:15";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91677";"VÁRZEA GRANDE";20;6;"Deputado Federal";85001;267;18;0;285;70057;0;14944;"N";70057;62293;62278;59773;2505;2505;0;15;15;0;0;0;0;4882;2882;2874;8;0;"15:43:53";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91197";"NORTELÂNDIA";17;3;"Governador";4774;21;4;0;25;3762;0;1012;"N";3762;3237;3237;3237;0;0;0;0;0;0;0;0;0;167;358;358;0;0;"20:23:08";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90018";"ACORIZAL";1;3;"Governador";6660;29;0;0;29;5575;0;1085;"N";5575;5028;5028;5028;0;0;0;0;0;0;0;0;0;96;451;451;0;0;"19:55:10";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89990";"PONTES E LACERDA";25;3;"Governador";32160;115;12;0;127;23415;0;8745;"N";23415;20196;20196;20196;0;0;0;0;0;0;0;0;0;1291;1928;1928;0;0;"20:25:18";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98850";"PORTO ALEGRE DO NORTE";28;5;"Senador";8265;25;7;0;32;5717;0;2548;"N";5717;3554;3554;3554;0;0;0;0;0;0;0;0;0;195;1968;484;1484;0;"21:05:39";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91855";"TANGARÁ DA SERRA";19;6;"Deputado Federal";72104;214;6;0;220;52608;0;19496;"N";52608;47711;47698;45514;2184;2184;0;13;13;0;0;0;0;3331;1566;1562;4;0;"15:43:54";"12/12/2022"
